Participant,Illusion_Type,Illusion_Difference,Illusion_Strength,File,Block,Trial,ISI,RT,Response,Response_Correct,Error
sou25mjzdw,VerticalHorizontal,0.20298,31.5,VerticalHorizontal_31.5000_0.20298.png,A,17.0,1084523.0,1.286,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.20298,13.5,VerticalHorizontal_13.5000_-0.20298.png,A,18.0,1086463.0,0.866,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.12339,31.5,VerticalHorizontal_31.5000_-0.12339.png,A,19.0,1088262.0,0.955,arrowleft,arrowright,1
sou25mjzdw,VerticalHorizontal,0.12339,-22.5,VerticalHorizontal_-22.500_0.12339.png,A,20.0,1089944.0,0.881,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.12339,-31.5,VerticalHorizontal_-31.500_-0.12339.png,A,21.0,1091843.0,0.87,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.3,13.5,VerticalHorizontal_13.5000_0.30000.png,A,22.0,1093525.0,0.715,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.3,-4.5,VerticalHorizontal_-4.5000_-0.3000.png,A,23.0,1095279.0,0.665,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.3,4.5,VerticalHorizontal_4.50000_-0.3000.png,A,24.0,1096620.0,0.933,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.0581,-31.5,VerticalHorizontal_-31.500_0.05810.png,A,25.0,1098232.0,0.552,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.12339,-22.5,VerticalHorizontal_-22.500_-0.12339.png,A,26.0,1099863.0,1.281,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.12339,-40.5,VerticalHorizontal_-40.500_-0.12339.png,A,27.0,1101823.0,0.769,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.12339,13.5,VerticalHorizontal_13.5000_0.12339.png,A,28.0,1103571.0,1.11,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.20298,-22.5,VerticalHorizontal_-22.500_0.20298.png,A,29.0,1105767.0,0.593,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.0581,13.5,VerticalHorizontal_13.5000_0.05810.png,A,30.0,1107403.0,1.214,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.12339,-40.5,VerticalHorizontal_-40.500_0.12339.png,A,31.0,1109326.0,0.723,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.0581,4.5,VerticalHorizontal_4.50000_0.05810.png,A,32.0,1110871.0,1.128,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.3,4.5,VerticalHorizontal_4.50000_0.30000.png,A,33.0,1112728.0,0.944,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.0581,22.5,VerticalHorizontal_22.5000_0.05810.png,A,34.0,1114555.0,0.958,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.3,40.5,VerticalHorizontal_40.5000_0.30000.png,A,35.0,1116592.0,0.768,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.20298,40.5,VerticalHorizontal_40.5000_-0.20298.png,A,36.0,1118443.0,1.254,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.3,13.5,VerticalHorizontal_13.5000_-0.3000.png,A,37.0,1120638.0,0.667,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.0581,-4.5,VerticalHorizontal_-4.5000_0.05810.png,A,38.0,1122130.0,1.047,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.20298,-4.5,VerticalHorizontal_-4.5000_0.20298.png,A,39.0,1124107.0,0.877,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.3,-4.5,VerticalHorizontal_-4.5000_0.30000.png,A,40.0,1125613.0,0.723,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.20298,31.5,VerticalHorizontal_31.5000_-0.20298.png,A,41.0,1127245.0,0.931,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.0581,31.5,VerticalHorizontal_31.5000_0.05810.png,A,42.0,1129017.0,0.831,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.20298,-40.5,VerticalHorizontal_-40.500_0.20298.png,A,43.0,1130638.0,0.602,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.12339,40.5,VerticalHorizontal_40.5000_-0.12339.png,A,44.0,1131977.0,1.639,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.3,-22.5,VerticalHorizontal_-22.500_-0.3000.png,A,45.0,1134283.0,0.765,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.20298,-13.5,VerticalHorizontal_-13.500_0.20298.png,A,46.0,1136094.0,0.803,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.3,-31.5,VerticalHorizontal_-31.500_0.30000.png,A,47.0,1137522.0,0.662,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.20298,13.5,VerticalHorizontal_13.5000_0.20298.png,A,48.0,1139088.0,0.993,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.0581,-22.5,VerticalHorizontal_-22.500_0.05810.png,A,49.0,1141193.0,1.088,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.0581,-13.5,VerticalHorizontal_-13.500_-0.0581.png,A,50.0,1143301.0,1.579,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.12339,31.5,VerticalHorizontal_31.5000_0.12339.png,A,51.0,1145793.0,1.159,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.3,-31.5,VerticalHorizontal_-31.500_-0.3000.png,A,52.0,1147597.0,0.603,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.0581,-31.5,VerticalHorizontal_-31.500_-0.0581.png,A,53.0,1148957.0,0.907,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.0581,31.5,VerticalHorizontal_31.5000_-0.0581.png,A,54.0,1150920.0,0.753,arrowleft,arrowright,1
sou25mjzdw,VerticalHorizontal,-0.12339,22.5,VerticalHorizontal_22.5000_-0.12339.png,A,55.0,1152660.0,1.324,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.20298,-22.5,VerticalHorizontal_-22.500_-0.20298.png,A,56.0,1154962.0,0.694,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.3,-40.5,VerticalHorizontal_-40.500_0.30000.png,A,57.0,1156585.0,0.615,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.12339,40.5,VerticalHorizontal_40.5000_0.12339.png,A,58.0,1158150.0,1.298,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.12339,4.5,VerticalHorizontal_4.50000_-0.12339.png,A,59.0,1160277.0,0.995,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.12339,13.5,VerticalHorizontal_13.5000_-0.12339.png,A,60.0,1161890.0,1.415,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.3,40.5,VerticalHorizontal_40.5000_-0.3000.png,A,61.0,1164239.0,0.817,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.12339,22.5,VerticalHorizontal_22.5000_0.12339.png,A,62.0,1166007.0,0.8,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.20298,-31.5,VerticalHorizontal_-31.500_0.20298.png,A,63.0,1167882.0,0.63,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.0581,22.5,VerticalHorizontal_22.5000_-0.0581.png,A,64.0,1169521.0,1.135,arrowleft,arrowright,1
sou25mjzdw,VerticalHorizontal,-0.12339,-4.5,VerticalHorizontal_-4.5000_-0.12339.png,A,65.0,1171439.0,1.289,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.0581,-13.5,VerticalHorizontal_-13.500_0.05810.png,A,66.0,1173570.0,0.814,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.12339,-31.5,VerticalHorizontal_-31.500_0.12339.png,A,67.0,1175268.0,0.604,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.3,31.5,VerticalHorizontal_31.5000_0.30000.png,A,68.0,1176973.0,0.651,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.3,-13.5,VerticalHorizontal_-13.500_-0.3000.png,A,69.0,1178427.0,0.653,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.20298,22.5,VerticalHorizontal_22.5000_-0.20298.png,A,70.0,1179956.0,0.837,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.12339,4.5,VerticalHorizontal_4.50000_0.12339.png,A,71.0,1181877.0,0.603,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.0581,-40.5,VerticalHorizontal_-40.500_0.05810.png,A,72.0,1183218.0,0.71,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.20298,-31.5,VerticalHorizontal_-31.500_-0.20298.png,A,73.0,1185013.0,0.571,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,-0.0581,-4.5,VerticalHorizontal_-4.5000_-0.0581.png,A,74.0,1186587.0,0.781,arrowleft,arrowright,1
sou25mjzdw,VerticalHorizontal,-0.20298,-13.5,VerticalHorizontal_-13.500_-0.20298.png,A,75.0,1188449.0,0.591,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.20298,40.5,VerticalHorizontal_40.5000_0.20298.png,A,76.0,1190102.0,0.57,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,-0.0581,4.5,VerticalHorizontal_4.50000_-0.0581.png,A,77.0,1191330.0,1.03,arrowright,arrowright,0
sou25mjzdw,VerticalHorizontal,0.3,-22.5,VerticalHorizontal_-22.500_0.30000.png,A,78.0,1193092.0,0.644,arrowleft,arrowleft,0
sou25mjzdw,VerticalHorizontal,0.0581,40.5,VerticalHorizontal_40.5000_0.05810.png,A,79.0,1194681.0,1.879,arrowright,arrowleft,1
sou25mjzdw,VerticalHorizontal,-0.3,22.5,VerticalHorizontal_22.5000_-0.3000.png,A,80.0,1197328.0,0.896,arrowright,arrowright,0
sou25mjzdw,MullerLyer,-0.1337,12.0,MullerLyer_12.0000_-0.1337.png,B,1.0,1397589.0,2.371,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,0.1337,30.0,MullerLyer_30.0000_0.13370.png,B,2.0,1400708.0,1.004,arrowdown,arrowup,1
sou25mjzdw,MullerLyer,0.1337,-12.0,MullerLyer_-12.000_0.13370.png,B,3.0,1402631.0,1.425,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.045,18.0,MullerLyer_18.0000_0.04500.png,B,4.0,1404826.0,1.574,arrowdown,arrowup,1
sou25mjzdw,MullerLyer,-0.37364,-30.0,MullerLyer_-30.000_-0.37364.png,B,5.0,1407105.0,0.901,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.24183,12.0,MullerLyer_12.0000_-0.24183.png,B,6.0,1408661.0,1.889,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.24183,-24.0,MullerLyer_-24.000_-0.24183.png,B,7.0,1411166.0,0.752,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.24183,30.0,MullerLyer_30.0000_0.24183.png,B,8.0,1412692.0,1.411,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.045,30.0,MullerLyer_30.0000_-0.0450.png,B,9.0,1415001.0,0.885,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.1337,24.0,MullerLyer_24.0000_-0.1337.png,B,10.0,1416517.0,1.074,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.24183,6.0,MullerLyer_6.00000_-0.24183.png,B,11.0,1418673.0,1.325,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.24183,12.0,MullerLyer_12.0000_0.24183.png,B,12.0,1420685.0,0.873,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.24183,-18.0,MullerLyer_-18.000_0.24183.png,B,13.0,1422188.0,0.618,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.045,6.0,MullerLyer_6.00000_-0.0450.png,B,14.0,1423638.0,1.496,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.37364,18.0,MullerLyer_18.0000_-0.37364.png,B,15.0,1426228.0,1.29,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.37364,-24.0,MullerLyer_-24.000_-0.37364.png,B,16.0,1428520.0,0.832,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.045,-24.0,MullerLyer_-24.000_0.04500.png,B,17.0,1430167.0,0.615,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.37364,-6.0,MullerLyer_-6.0000_-0.37364.png,B,18.0,1431884.0,0.858,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.045,-24.0,MullerLyer_-24.000_-0.0450.png,B,19.0,1433491.0,1.107,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.24183,-18.0,MullerLyer_-18.000_-0.24183.png,B,20.0,1435624.0,0.75,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.1337,-24.0,MullerLyer_-24.000_0.13370.png,B,21.0,1437486.0,0.592,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.24183,18.0,MullerLyer_18.0000_0.24183.png,B,22.0,1439048.0,1.615,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.1337,12.0,MullerLyer_12.0000_0.13370.png,B,23.0,1441398.0,1.256,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.1337,-18.0,MullerLyer_-18.000_0.13370.png,B,24.0,1443555.0,0.627,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.37364,6.0,MullerLyer_6.00000_0.37364.png,B,25.0,1444855.0,1.055,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.37364,-6.0,MullerLyer_-6.0000_0.37364.png,B,26.0,1447010.0,0.756,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.045,-12.0,MullerLyer_-12.000_-0.0450.png,B,27.0,1448526.0,1.207,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.1337,-30.0,MullerLyer_-30.000_0.13370.png,B,28.0,1450394.0,0.62,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.37364,6.0,MullerLyer_6.00000_-0.37364.png,B,29.0,1451645.0,1.081,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.24183,-12.0,MullerLyer_-12.000_0.24183.png,B,30.0,1453786.0,0.652,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.24183,-30.0,MullerLyer_-30.000_-0.24183.png,B,31.0,1455160.0,0.686,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.1337,6.0,MullerLyer_6.00000_0.13370.png,B,32.0,1456578.0,0.925,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.1337,-24.0,MullerLyer_-24.000_-0.1337.png,B,33.0,1458603.0,0.603,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.1337,-12.0,MullerLyer_-12.000_-0.1337.png,B,34.0,1460200.0,0.678,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.1337,-6.0,MullerLyer_-6.0000_0.13370.png,B,35.0,1461686.0,0.576,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.1337,-30.0,MullerLyer_-30.000_-0.1337.png,B,36.0,1463046.0,0.777,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.37364,-18.0,MullerLyer_-18.000_-0.37364.png,B,37.0,1464784.0,0.638,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.045,-30.0,MullerLyer_-30.000_0.04500.png,B,38.0,1466215.0,0.583,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.37364,12.0,MullerLyer_12.0000_-0.37364.png,B,39.0,1467746.0,1.115,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.045,30.0,MullerLyer_30.0000_0.04500.png,B,40.0,1469611.0,0.883,arrowdown,arrowup,1
sou25mjzdw,MullerLyer,-0.045,12.0,MullerLyer_12.0000_-0.0450.png,B,41.0,1471292.0,0.794,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.045,18.0,MullerLyer_18.0000_-0.0450.png,B,42.0,1472893.0,0.649,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.1337,-6.0,MullerLyer_-6.0000_-0.1337.png,B,43.0,1474455.0,0.807,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.37364,30.0,MullerLyer_30.0000_0.37364.png,B,44.0,1475875.0,1.01,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.1337,6.0,MullerLyer_6.00000_-0.1337.png,B,45.0,1477512.0,1.118,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.24183,-6.0,MullerLyer_-6.0000_-0.24183.png,B,46.0,1479527.0,0.815,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.37364,-12.0,MullerLyer_-12.000_-0.37364.png,B,47.0,1481401.0,0.637,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.37364,-24.0,MullerLyer_-24.000_0.37364.png,B,48.0,1482757.0,0.737,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.24183,6.0,MullerLyer_6.00000_0.24183.png,B,49.0,1484270.0,0.688,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.1337,18.0,MullerLyer_18.0000_-0.1337.png,B,50.0,1485957.0,1.001,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,0.24183,-6.0,MullerLyer_-6.0000_0.24183.png,B,51.0,1487757.0,0.713,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.37364,18.0,MullerLyer_18.0000_0.37364.png,B,52.0,1489384.0,0.95,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.24183,-12.0,MullerLyer_-12.000_-0.24183.png,B,53.0,1491266.0,0.74,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.24183,18.0,MullerLyer_18.0000_-0.24183.png,B,54.0,1492810.0,0.828,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,0.37364,-12.0,MullerLyer_-12.000_0.37364.png,B,55.0,1494646.0,0.536,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.37364,12.0,MullerLyer_12.0000_0.37364.png,B,56.0,1495995.0,0.651,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.045,-6.0,MullerLyer_-6.0000_0.04500.png,B,57.0,1497634.0,1.172,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.24183,24.0,MullerLyer_24.0000_0.24183.png,B,58.0,1499692.0,1.114,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.045,-12.0,MullerLyer_-12.000_0.04500.png,B,59.0,1501835.0,1.05,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.045,6.0,MullerLyer_6.00000_0.04500.png,B,60.0,1503763.0,1.483,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.1337,-18.0,MullerLyer_-18.000_-0.1337.png,B,61.0,1506131.0,0.819,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.24183,24.0,MullerLyer_24.0000_-0.24183.png,B,62.0,1507693.0,1.121,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.045,-6.0,MullerLyer_-6.0000_-0.0450.png,B,63.0,1509620.0,1.458,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,-0.37364,24.0,MullerLyer_24.0000_-0.37364.png,B,64.0,1511876.0,1.106,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.045,-18.0,MullerLyer_-18.000_0.04500.png,B,65.0,1513683.0,0.547,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.045,-18.0,MullerLyer_-18.000_-0.0450.png,B,66.0,1515277.0,0.609,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.37364,24.0,MullerLyer_24.0000_0.37364.png,B,67.0,1516742.0,1.448,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.37364,-30.0,MullerLyer_-30.000_0.37364.png,B,68.0,1518887.0,0.791,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.24183,-30.0,MullerLyer_-30.000_0.24183.png,B,69.0,1520669.0,0.864,arrowup,arrowup,0
sou25mjzdw,MullerLyer,0.045,24.0,MullerLyer_24.0000_0.04500.png,B,70.0,1522461.0,1.369,arrowdown,arrowup,1
sou25mjzdw,MullerLyer,0.1337,24.0,MullerLyer_24.0000_0.13370.png,B,71.0,1524796.0,1.283,arrowdown,arrowup,1
sou25mjzdw,MullerLyer,0.37364,-18.0,MullerLyer_-18.000_0.37364.png,B,72.0,1526738.0,0.756,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.045,24.0,MullerLyer_24.0000_-0.0450.png,B,73.0,1528149.0,0.827,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.37364,30.0,MullerLyer_30.0000_-0.37364.png,B,74.0,1529970.0,1.797,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.24183,-24.0,MullerLyer_-24.000_0.24183.png,B,75.0,1532724.0,0.699,arrowup,arrowup,0
sou25mjzdw,MullerLyer,-0.24183,30.0,MullerLyer_30.0000_-0.24183.png,B,76.0,1534360.0,0.895,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.1337,30.0,MullerLyer_30.0000_-0.1337.png,B,77.0,1536351.0,0.936,arrowup,arrowdown,1
sou25mjzdw,MullerLyer,-0.045,-30.0,MullerLyer_-30.000_-0.0450.png,B,78.0,1537979.0,0.867,arrowdown,arrowdown,0
sou25mjzdw,MullerLyer,0.045,12.0,MullerLyer_12.0000_0.04500.png,B,79.0,1539812.0,0.867,arrowdown,arrowup,1
sou25mjzdw,MullerLyer,0.1337,18.0,MullerLyer_18.0000_0.13370.png,B,80.0,1541538.0,0.853,arrowup,arrowup,0
sou25mjzdw,Ebbinghaus,0.2687,1.5,Ebbinghaus_1.50000_0.26870.png,B,1.0,1551163.0,1.396,arrowright,arrowleft,1
sou25mjzdw,Ebbinghaus,-0.41515,0.6,Ebbinghaus_0.60000_-0.41515.png,B,2.0,1553477.0,0.914,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.14856,-0.9,Ebbinghaus_-0.9000_-0.14856.png,B,3.0,1555045.0,1.065,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,0.2687,-1.5,Ebbinghaus_-1.5000_0.26870.png,B,4.0,1557029.0,0.874,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,-0.05,-1.5,Ebbinghaus_-1.5000_-0.0500.png,B,5.0,1558862.0,0.978,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.14856,1.2,Ebbinghaus_1.20000_-0.14856.png,B,6.0,1560506.0,1.397,arrowleft,arrowright,1
sou25mjzdw,Ebbinghaus,0.2687,-0.3,Ebbinghaus_-0.3000_0.26870.png,B,7.0,1562988.0,1.051,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,-0.2687,0.6,Ebbinghaus_0.60000_-0.2687.png,B,8.0,1564889.0,0.982,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.14856,-0.3,Ebbinghaus_-0.3000_-0.14856.png,B,9.0,1566551.0,1.128,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.2687,1.2,Ebbinghaus_1.20000_-0.2687.png,B,10.0,1568292.0,1.659,arrowleft,arrowright,1
sou25mjzdw,Ebbinghaus,-0.14856,0.3,Ebbinghaus_0.30000_-0.14856.png,B,11.0,1570749.0,0.946,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.41515,-1.5,Ebbinghaus_-1.5000_-0.41515.png,B,12.0,1572468.0,0.819,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.41515,-0.9,Ebbinghaus_-0.9000_-0.41515.png,B,13.0,1574131.0,0.796,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,0.41515,-0.3,Ebbinghaus_-0.3000_0.41515.png,B,14.0,1575907.0,0.66,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,-0.2687,-0.6,Ebbinghaus_-0.6000_-0.2687.png,B,15.0,1577621.0,0.691,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.14856,-1.2,Ebbinghaus_-1.2000_-0.14856.png,B,16.0,1578965.0,1.138,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.41515,-1.2,Ebbinghaus_-1.2000_-0.41515.png,B,17.0,1581063.0,0.791,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.2687,-0.9,Ebbinghaus_-0.9000_-0.2687.png,B,18.0,1582862.0,0.936,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,0.05,0.6,Ebbinghaus_0.60000_0.05000.png,B,19.0,1584859.0,2.068,arrowright,arrowleft,1
sou25mjzdw,Ebbinghaus,-0.14856,1.5,Ebbinghaus_1.50000_-0.14856.png,B,20.0,1588004.0,1.292,arrowleft,arrowright,1
sou25mjzdw,Ebbinghaus,-0.05,-1.2,Ebbinghaus_-1.2000_-0.0500.png,B,21.0,1590245.0,0.788,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,-0.05,1.2,Ebbinghaus_1.20000_-0.0500.png,B,22.0,1591872.0,1.177,arrowleft,arrowright,1
sou25mjzdw,Ebbinghaus,-0.05,0.3,Ebbinghaus_0.30000_-0.0500.png,B,23.0,1594000.0,1.321,arrowleft,arrowright,1
sou25mjzdw,Ebbinghaus,-0.05,-0.6,Ebbinghaus_-0.6000_-0.0500.png,B,24.0,1596190.0,1.307,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,0.41515,-1.2,Ebbinghaus_-1.2000_0.41515.png,B,25.0,1598456.0,0.865,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,-0.05,0.6,Ebbinghaus_0.60000_-0.0500.png,B,26.0,1600302.0,1.355,arrowleft,arrowright,1
sou25mjzdw,Ebbinghaus,0.41515,-1.5,Ebbinghaus_-1.5000_0.41515.png,B,27.0,1602435.0,0.742,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,-0.41515,-0.3,Ebbinghaus_-0.3000_-0.41515.png,B,28.0,1603797.0,0.628,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,0.14856,0.3,Ebbinghaus_0.30000_0.14856.png,B,29.0,1605328.0,1.712,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,-0.2687,-1.5,Ebbinghaus_-1.5000_-0.2687.png,B,30.0,1607963.0,0.614,arrowright,arrowright,0
sou25mjzdw,Ebbinghaus,0.41515,0.6,Ebbinghaus_0.60000_0.41515.png,B,31.0,1609513.0,0.728,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,0.41515,1.2,Ebbinghaus_1.20000_0.41515.png,B,32.0,1611025.0,1.608,arrowright,arrowleft,1
sou25mjzdw,Ebbinghaus,0.41515,0.3,Ebbinghaus_0.30000_0.41515.png,B,33.0,1613518.0,1.651,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,0.05,-1.2,Ebbinghaus_-1.2000_0.05000.png,B,34.0,1615789.0,0.963,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,0.14856,-0.9,Ebbinghaus_-0.9000_0.14856.png,B,35.0,1617483.0,0.837,arrowleft,arrowleft,0
sou25mjzdw,Ebbinghaus,0.41515,-0.9,Ebbinghaus_-0.9000_0.41515.png,B,36.0,1619223.0,0.921,arrowleft,arrowleft,0
